# r	p	err_p
2.529510455655711976e+00 3.139097744360902498e-01 1.233376393338262138e-03
3.103144500000780681e+00 0.000000000000000000e+00 nan
3.573306769485404821e+00 5.095345911949685780e-01 1.449029494227482623e-03
4.379614363520927256e+00 4.769120042425849526e-01 7.592795319519273509e-04
5.042554988822569584e+00 2.997539257718359051e-01 1.247815164341621900e-03
5.650741889422828734e+00 2.724474741822251467e-01 8.898411028564550632e-04
6.174846885187857737e+00 1.547078176406078698e-01 1.493368004817671344e-03
6.691984613891833078e+00 3.891001267427122712e-01 5.893011584657304206e-04
7.143904047233657018e+00 4.769594077099821305e-01 1.706957406089421687e-03
7.572161751416730979e+00 2.921479213127849972e-01 7.164379197835120481e-04
7.999119157453596252e+00 3.614205666900690006e-01 8.726355395127046626e-04
8.378299050115039392e+00 3.728050199888669480e-01 8.457214329607702251e-04
8.725984250974075707e+00 2.760482220031844625e-01 9.710164966026641571e-04
9.104385327486509638e+00 2.681429610767551708e-01 5.076436793890608560e-04
9.821588931147749335e+00 3.594510126809808415e-01 5.781339816745004667e-04
1.039425101819342956e+01 3.105960967331353184e-01 5.681610560508058936e-04
1.098571664134379944e+01 3.481699661192479978e-01 4.035970030558536981e-04
1.158350181197845252e+01 2.946407806729490209e-01 5.352191659739982980e-04
1.210403165516921931e+01 3.200834314684337656e-01 5.487936360612926138e-04
1.263401662859944530e+01 3.223065461597107162e-01 4.364965252315345648e-04
1.323074640716457040e+01 3.399763675393536744e-01 3.225972007297507344e-04
1.407052147293467748e+01 3.545931020538402589e-01 4.281553622885721309e-04
1.467870292107949481e+01 3.444183826978760576e-01 3.083664550861291219e-04
1.536453321352234269e+01 3.272800411750342864e-01 3.244565320068103892e-04
1.583097529115851465e+01 3.485941162615942002e-01 5.726612481392063646e-04
1.643848205853581135e+01 3.464412153659535698e-01 2.797296259962381271e-04
1.695263840017313939e+01 3.389575507409210986e-01 3.776984181900555431e-04
1.733459815359960388e+01 3.484500334894035656e-01 4.329476859779602944e-04
1.771462277956618436e+01 3.413012434686186758e-01 3.474402383652248232e-04
1.823186295184548555e+01 3.352629955633585346e-01 3.292986863493250344e-04
1.871113072830994994e+01 3.360650560825354516e-01 3.183263552593427375e-04
1.921962170881979759e+01 3.380787369342683757e-01 2.901423401431910804e-04
1.969214441166104024e+01 3.334485801890654799e-01 3.291477136931604086e-04
2.009916282105923457e+01 3.379233411987159763e-01 3.422947275261801277e-04
2.078934830305795245e+01 3.349993439767695591e-01 2.069942332854892374e-04
2.156702494710480522e+01 3.322767945700484393e-01 2.528259573400077568e-04
2.205840118183801124e+01 3.339285343520960181e-01 2.695854125973675417e-04
2.309155287370631982e+01 3.341231812537807655e-01 1.538717258458605259e-04
2.414757346813144068e+01 3.366152571402855065e-01 1.981488188126013681e-04
2.499376478251154765e+01 3.364557376787645770e-01 1.908122021143800846e-04
2.568901784591218629e+01 3.385517740767559625e-01 1.930619950775508355e-04
2.630809313435678831e+01 3.400887840956656194e-01 2.381756882456016256e-04
2.713917340200455541e+01 3.414016904935973096e-01 1.453719178203196792e-04
2.817388875467852571e+01 3.414801150818853603e-01 1.555230131511930742e-04
2.937543173803470253e+01 3.421056126966401378e-01 1.215448332690335264e-04
3.051852822585924230e+01 3.421462233906129580e-01 1.536943231075755081e-04
3.118304573872652341e+01 3.422084009516456748e-01 1.967079118657888361e-04
3.166717756123250993e+01 3.421960807342102062e-01 1.824301258975250981e-04
3.227191613173025786e+01 3.397541558364214898e-01 1.684941211603256043e-04
3.299223420501026283e+01 3.403722348248634511e-01 1.491440691947905567e-04
3.379099410050905306e+01 3.410367943214742126e-01 1.370542618252383626e-04
3.458965055867896154e+01 3.407424256276708752e-01 1.475354449223301688e-04
3.578576513628369327e+01 3.400435089055869331e-01 9.466162470605535252e-05
3.706216211153657980e+01 3.420003328689767419e-01 1.243074330801974508e-04
3.777458308014425370e+01 3.414066010461971334e-01 1.581430355193253216e-04
3.826507521100441522e+01 3.422991186212177572e-01 1.560195263524444297e-04
3.881398186756482005e+01 3.415619756338549862e-01 1.614111146499129664e-04
3.948492135005179193e+01 3.418113828072738558e-01 1.219149789536931458e-04
