# r	p	err_p
2.578705217583084686e+00 1.458855637713814268e-01 0.000000000000000000e+00
3.628858666053141668e+00 1.866945978543769480e-01 0.000000000000000000e+00
4.455598733336053385e+00 2.256819841849534714e-01 0.000000000000000000e+00
5.114976107720653253e+00 2.679874193443792518e-01 0.000000000000000000e+00
5.752612607079046647e+00 2.994969429610710998e-01 0.000000000000000000e+00
6.189584188447468271e+00 2.455666389581601661e-01 0.000000000000000000e+00
6.831811429011188430e+00 3.230883602378929464e-01 0.000000000000000000e+00
7.630443224990112405e+00 3.440998424413301282e-01 0.000000000000000000e+00
8.081293797074007301e+00 3.487851935324147723e-01 0.000000000000000000e+00
8.387040069987733659e+00 2.712061252580867388e-01 0.000000000000000000e+00
8.704242489723638343e+00 3.418561260451938311e-01 0.000000000000000000e+00
9.221512473352992956e+00 3.681373564408846888e-01 0.000000000000000000e+00
9.938982959185826971e+00 3.562119959315981910e-01 0.000000000000000000e+00
1.095454576304875616e+01 3.272032054458111627e-01 0.000000000000000000e+00
1.171027868224799384e+01 3.796194328200815371e-01 0.000000000000000000e+00
1.221913879634638533e+01 3.384424687442978419e-01 0.000000000000000000e+00
1.262805481057105794e+01 2.658753286448822251e-01 0.000000000000000000e+00
1.330900916655367361e+01 3.249143450423948587e-01 0.000000000000000000e+00
1.415324469260607998e+01 3.533939226863255789e-01 0.000000000000000000e+00
1.475773251303419364e+01 2.909882219456227936e-01 0.000000000000000000e+00
1.565754275966122577e+01 3.296028952918244048e-01 0.000000000000000000e+00
1.654819899173516262e+01 3.166742324000115794e-01 0.000000000000000000e+00
1.699533431855942922e+01 3.211385211635603421e-01 0.000000000000000000e+00
1.737500948421064706e+01 3.270281732390432627e-01 0.000000000000000000e+00
1.785927606057386541e+01 3.366603058136428128e-01 0.000000000000000000e+00
1.856416263951870604e+01 3.296576955401398501e-01 0.000000000000000000e+00
1.922973401021067374e+01 3.459653280334526460e-01 0.000000000000000000e+00
1.969964737028118051e+01 3.445058799257272319e-01 0.000000000000000000e+00
2.015702018159138476e+01 3.443622369648595694e-01 0.000000000000000000e+00
2.077007479588548478e+01 3.347597579869342477e-01 0.000000000000000000e+00
2.149044736785108611e+01 3.527487378312118560e-01 0.000000000000000000e+00
2.209238804677222845e+01 3.485016868864737605e-01 0.000000000000000000e+00
2.284403366694899162e+01 3.320043016994957963e-01 0.000000000000000000e+00
2.349565107464577807e+01 3.513140372982366255e-01 0.000000000000000000e+00
2.397276562539021683e+01 3.452098387363316534e-01 0.000000000000000000e+00
2.443410561473194065e+01 3.399952779245309364e-01 0.000000000000000000e+00
2.507025615532017326e+01 3.311816264635762397e-01 0.000000000000000000e+00
2.599979295562821235e+01 3.434765156016378329e-01 0.000000000000000000e+00
2.714938069038666058e+01 3.334024677946208493e-01 0.000000000000000000e+00
2.830867706937865336e+01 3.390209787051124413e-01 0.000000000000000000e+00
2.943312482459719348e+01 3.411203002849896859e-01 0.000000000000000000e+00
3.009952224379460617e+01 3.441585895335688150e-01 0.000000000000000000e+00
3.059248182618356893e+01 3.371823680847983451e-01 0.000000000000000000e+00
3.120378432824070103e+01 3.446512347141613697e-01 0.000000000000000000e+00
3.170588474138398638e+01 3.499618229987820905e-01 0.000000000000000000e+00
3.228167478600904161e+01 3.413220873292237556e-01 0.000000000000000000e+00
3.296777675056659263e+01 3.429344657084360537e-01 0.000000000000000000e+00
3.380140451761046450e+01 3.447576472912362022e-01 0.000000000000000000e+00
3.500483019676929075e+01 3.420502976322515321e-01 0.000000000000000000e+00
3.616824674547258667e+01 3.415916979825810995e-01 0.000000000000000000e+00
3.714428919879357238e+01 3.406578553541657617e-01 0.000000000000000000e+00
3.789938078338823857e+01 3.376138285520272619e-01 0.000000000000000000e+00
3.860629019078158564e+01 3.439073387044878083e-01 0.000000000000000000e+00
