# r	p	err_p
2.550798926697998237e+00 3.384680155526387235e-01 0.000000000000000000e+00
3.597223558660084475e+00 3.351061185943635112e-01 0.000000000000000000e+00
4.380307166111196082e+00 3.404239410819095979e-01 0.000000000000000000e+00
5.042535623898215746e+00 3.397260959915875955e-01 0.000000000000000000e+00
5.646665993887238777e+00 3.362748661895032520e-01 0.000000000000000000e+00
6.180033889266080216e+00 3.328335255670895609e-01 0.000000000000000000e+00
6.685848834787267769e+00 3.382650841980985312e-01 0.000000000000000000e+00
7.137250713492398368e+00 3.395141056238908384e-01 0.000000000000000000e+00
7.570806850682849642e+00 3.359515774989352277e-01 0.000000000000000000e+00
7.989117030298211297e+00 3.392875701517356068e-01 0.000000000000000000e+00
8.374181812512055956e+00 3.347780338711293657e-01 0.000000000000000000e+00
8.719031668950858460e+00 3.365177195685670197e-01 0.000000000000000000e+00
9.099067889943938781e+00 3.379354083325202263e-01 0.000000000000000000e+00
9.803439218751098139e+00 3.371077284695618848e-01 0.000000000000000000e+00
1.039326088745881016e+01 3.394230311241419606e-01 0.000000000000000000e+00
1.097830103069143703e+01 3.367071979067682852e-01 0.000000000000000000e+00
1.158217820352388472e+01 3.368562120196862408e-01 0.000000000000000000e+00
1.207707816277664392e+01 3.383290738415077881e-01 0.000000000000000000e+00
1.262522676634169905e+01 3.380521056476677444e-01 0.000000000000000000e+00
1.323072527512218777e+01 3.387970319059758761e-01 0.000000000000000000e+00
1.405275112679977845e+01 3.370943803021544394e-01 0.000000000000000000e+00
1.465739259230500302e+01 3.378981281480316068e-01 0.000000000000000000e+00
1.534406841530732102e+01 3.380229687818668838e-01 0.000000000000000000e+00
1.579846420739490931e+01 3.389760225077685374e-01 0.000000000000000000e+00
1.641438122169402902e+01 3.392639992444008712e-01 0.000000000000000000e+00
1.692907004326907128e+01 3.390795177860917997e-01 0.000000000000000000e+00
1.731330525286182720e+01 3.388778897992750783e-01 0.000000000000000000e+00
1.769304959757732121e+01 3.380040424770412444e-01 0.000000000000000000e+00
1.822008811065195033e+01 3.383058546433378444e-01 0.000000000000000000e+00
1.869663878511535415e+01 3.372201116220985284e-01 0.000000000000000000e+00
1.920380620680995420e+01 3.384088298102855275e-01 0.000000000000000000e+00
1.966983250250712345e+01 3.387837992448800573e-01 0.000000000000000000e+00
2.006058387338504545e+01 3.386292026823927714e-01 0.000000000000000000e+00
2.077248260379743883e+01 3.384730634957752726e-01 0.000000000000000000e+00
2.154250567158058161e+01 3.383727381478893181e-01 0.000000000000000000e+00
2.201435565851555864e+01 3.382336731558938658e-01 0.000000000000000000e+00
2.277135154793577954e+01 3.388674209433377715e-01 0.000000000000000000e+00
2.327524746046936954e+01 3.380442515651678748e-01 0.000000000000000000e+00
2.356685929901211551e+01 3.371721512525636677e-01 0.000000000000000000e+00
2.411907740933020960e+01 3.381784248948130345e-01 0.000000000000000000e+00
2.498424489109947899e+01 3.377200598052251257e-01 0.000000000000000000e+00
2.566330082068526153e+01 3.374851612946373480e-01 0.000000000000000000e+00
2.623419618697957389e+01 3.372505538734589248e-01 0.000000000000000000e+00
2.662464351046508426e+01 3.384073672806067190e-01 0.000000000000000000e+00
2.701863923577623794e+01 3.372901959130144567e-01 0.000000000000000000e+00
2.740417041723910785e+01 3.372248569910768490e-01 0.000000000000000000e+00
2.800645434748977181e+01 3.371913250383264948e-01 0.000000000000000000e+00
2.848059037478648392e+01 3.377825324774874072e-01 0.000000000000000000e+00
2.907552232926551739e+01 3.372938626082532254e-01 0.000000000000000000e+00
2.972910233319532125e+01 3.370196995794931816e-01 0.000000000000000000e+00
3.047845503532639455e+01 3.369926813040585722e-01 0.000000000000000000e+00
3.117324670702874556e+01 3.365905710217964031e-01 0.000000000000000000e+00
3.165483998584230108e+01 3.365946597078672275e-01 0.000000000000000000e+00
3.220641150144922449e+01 3.363963170248862600e-01 0.000000000000000000e+00
3.289258265098957423e+01 3.367151236534970393e-01 0.000000000000000000e+00
3.352822765592029697e+01 3.367855398143624890e-01 0.000000000000000000e+00
3.398028865454215008e+01 3.365446533415826225e-01 0.000000000000000000e+00
3.453815778472332454e+01 3.366020759442909793e-01 0.000000000000000000e+00
3.516294392293291082e+01 3.360576503920681968e-01 0.000000000000000000e+00
3.580508961141814694e+01 3.367593290393358640e-01 0.000000000000000000e+00
3.635623262099837660e+01 3.363341871327407140e-01 0.000000000000000000e+00
3.679489107731820496e+01 3.366744212397234648e-01 0.000000000000000000e+00
3.723933676341563626e+01 3.359222959860648228e-01 0.000000000000000000e+00
3.772766300911978021e+01 3.365773066234282185e-01 0.000000000000000000e+00
3.818141951079776675e+01 3.360296990831833641e-01 0.000000000000000000e+00
3.871456308570775207e+01 3.360058853974977056e-01 0.000000000000000000e+00
3.941809079229431489e+01 3.361406540909032126e-01 0.000000000000000000e+00
