# r	p	err_p
2.550798926697998237e+00 3.330444042695460682e-01 1.214537647019874218e-03
3.597223558660084475e+00 3.362493165664297567e-01 1.717556827245619519e-03
4.380307166111196082e+00 3.312647201764551963e-01 8.623698791498158635e-04
5.042535623898215746e+00 3.323902756565934591e-01 1.221614789145830052e-03
5.646665993887238777e+00 3.349210925454704779e-01 8.631761896328867629e-04
6.180033889266080216e+00 3.344098423683198873e-01 1.512138920506043028e-03
6.685848834787267769e+00 3.346175355744733793e-01 6.078455491269985165e-04
7.137250713492398368e+00 3.327213756808028999e-01 1.909528367102131209e-03
7.570806850682849642e+00 3.327736461029387471e-01 6.985692049685916999e-04
7.989117030298211297e+00 3.309602993140718930e-01 8.806457488200838436e-04
8.374181812512055956e+00 3.355421384908307547e-01 8.625789189094301224e-04
8.719031668950858460e+00 3.338029202435982001e-01 9.345245867810210699e-04
9.099067889943938781e+00 3.322072072072072002e-01 4.923121676712743922e-04
9.803439218751098139e+00 3.314461357652190854e-01 5.806321159881097215e-04
1.039326088745881016e+01 3.309023937169560670e-01 5.621024565888497158e-04
1.097830103069143703e+01 3.342198700882678120e-01 4.001641224435275928e-04
1.158217820352388472e+01 3.327341204741329772e-01 5.247335087118031429e-04
1.207707816277664392e+01 3.319080731622695568e-01 5.398349588668966857e-04
1.262522676634169905e+01 3.318794190121224785e-01 4.296735296807457612e-04
1.323072527512218777e+01 3.327290665544374582e-01 3.205805986787758758e-04
1.405275112679977845e+01 3.321542956239161293e-01 4.316191110864349748e-04
1.465739259230500302e+01 3.327531975020781574e-01 3.077345802252439821e-04
1.534406841530732102e+01 3.336081944962128731e-01 3.235081557262121650e-04
1.579846420739490931e+01 3.324357520786092035e-01 5.593347985243596809e-04
1.641438122169402902e+01 3.316424179696160213e-01 2.797397208347616039e-04
1.692907004326907128e+01 3.323023932537561564e-01 3.763018373679142127e-04
1.731330525286182720e+01 3.313727879138618770e-01 4.263248926751517405e-04
1.769304959757732121e+01 3.321803101990826734e-01 3.512002180345146223e-04
1.822008811065195033e+01 3.324293405114401301e-01 3.166613958830792304e-04
1.869663878511535415e+01 3.327124310254710449e-01 3.232790452316348906e-04
1.920380620680995420e+01 3.326510281593977325e-01 2.849686502681945152e-04
1.966983250250712345e+01 3.314385416269402529e-01 3.373088653398731928e-04
2.006058387338504545e+01 3.314998054578606745e-01 3.373337609577056382e-04
2.077248260379743883e+01 3.320620244232030949e-01 2.028074978918328495e-04
2.154250567158058161e+01 3.321201849657381411e-01 2.590329530411394649e-04
2.201435565851555864e+01 3.311569680041463459e-01 2.645513778697206162e-04
2.277135154793577954e+01 3.318664917820149940e-01 2.032816937337647502e-04
2.327524746046936954e+01 3.318227091633466075e-01 3.256990621168765160e-04
2.356685929901211551e+01 3.328602693206523244e-01 3.283938739391185132e-04
2.411907740933020960e+01 3.314908217554894398e-01 1.950119646744261223e-04
2.498424489109947899e+01 3.318065443137839798e-01 1.864199621129438171e-04
2.566330082068526153e+01 3.322927011961250288e-01 1.996689796933051727e-04
2.623419618697957389e+01 3.317168960342457007e-01 2.460991441045529463e-04
2.662464351046508426e+01 3.311721289274106028e-01 3.178620957041397902e-04
2.701863923577623794e+01 3.318756494963168158e-01 2.138669307907282134e-04
2.740417041723910785e+01 3.312610191936067316e-01 2.396519731201888267e-04
2.800645434748977181e+01 3.320201586740688104e-01 1.796334305492230975e-04
2.848059037478648392e+01 3.312303785318642668e-01 3.153561367876290015e-04
2.907552232926551739e+01 3.317143078349984453e-01 1.534999911267406314e-04
2.972910233319532125e+01 3.310953652113155510e-01 1.954272897214440446e-04
3.047845503532639455e+01 3.312495758775532151e-01 1.525606435875570164e-04
3.117324670702874556e+01 3.317574875388911160e-01 1.859850704574718091e-04
3.165483998584230108e+01 3.314928432852961016e-01 1.909069987480082513e-04
3.220641150144922449e+01 3.321042312381024542e-01 1.774626580995037684e-04
3.289258265098957423e+01 3.314905613624656855e-01 1.482139122674361385e-04
3.352822765592029697e+01 3.318711369766997321e-01 1.779562197925281194e-04
3.398028865454215008e+01 3.312428187224586429e-01 1.941056807058593814e-04
3.453815778472332454e+01 3.314240561037009036e-01 1.534624948842307787e-04
3.516294392293291082e+01 3.314988063346445690e-01 1.685960421889766468e-04
3.580508961141814694e+01 3.313681748986996856e-01 1.339586894341129831e-04
3.635623262099837660e+01 3.313718547536537717e-01 2.120225523690438937e-04
3.679489107731820496e+01 3.313769116002376336e-01 1.681950954908554283e-04
3.723933676341563626e+01 3.319449774069639370e-01 1.809358612815442006e-04
3.772766300911978021e+01 3.315320507808582340e-01 1.562764863945706765e-04
3.818141951079776675e+01 3.317148064987735512e-01 1.658869493579657388e-04
3.871456308570775207e+01 3.315100497458183804e-01 1.569862446384944030e-04
3.941809079229431489e+01 3.318031114511604263e-01 1.194551710235952971e-04
