# r	p	err_p
2.488415981977685654e+00 1.776033881415047255e-01 0.000000000000000000e+00
3.510757795699960937e+00 2.049813200498132038e-01 0.000000000000000000e+00
4.309309792237499437e+00 2.380318321532124692e-01 0.000000000000000000e+00
4.955817264349337670e+00 2.903089503641289593e-01 0.000000000000000000e+00
5.559424768472383427e+00 3.138331416700671506e-01 0.000000000000000000e+00
5.963470399734503324e+00 3.261758691206543825e-01 0.000000000000000000e+00
6.588862247717185205e+00 3.265189884020258670e-01 0.000000000000000000e+00
7.413449382230384188e+00 3.547177076694285058e-01 0.000000000000000000e+00
7.976073742046320803e+00 3.441500836710417732e-01 0.000000000000000000e+00
8.364287582791412490e+00 3.543127181903329426e-01 0.000000000000000000e+00
8.906469089539193362e+00 3.674962663004801011e-01 0.000000000000000000e+00
9.635307797024394105e+00 3.563606859757877388e-01 0.000000000000000000e+00
1.024693753329237644e+01 3.512474326927669810e-01 0.000000000000000000e+00
1.085885229385270634e+01 3.514903759544364958e-01 0.000000000000000000e+00
1.147320813139008244e+01 3.519499357619462199e-01 0.000000000000000000e+00
1.200281934593786204e+01 3.406265298291883958e-01 0.000000000000000000e+00
1.258534070116741788e+01 3.371750065014557096e-01 0.000000000000000000e+00
1.320676678018954675e+01 3.341290740522622760e-01 0.000000000000000000e+00
1.396345331480911689e+01 3.277314108697505501e-01 0.000000000000000000e+00
1.448805916725231668e+01 3.275038014219373017e-01 0.000000000000000000e+00
1.490315024061426996e+01 3.278247377693016551e-01 0.000000000000000000e+00
1.525200266144286942e+01 3.292822450080949981e-01 0.000000000000000000e+00
1.569605571722358306e+01 3.252970162820737476e-01 0.000000000000000000e+00
1.619587114305022979e+01 3.264663366416590828e-01 0.000000000000000000e+00
1.676602310562821785e+01 3.268247893013384031e-01 0.000000000000000000e+00
1.747812590610621086e+01 3.281887761234212886e-01 0.000000000000000000e+00
1.813888201022706426e+01 3.316199537156081512e-01 0.000000000000000000e+00
1.867915391542355508e+01 3.320239181784827576e-01 0.000000000000000000e+00
1.920140562198590928e+01 3.330548834351115817e-01 0.000000000000000000e+00
1.965031284312060222e+01 3.326033693978881489e-01 0.000000000000000000e+00
2.001538681302597666e+01 3.348133075783433221e-01 0.000000000000000000e+00
2.049108390909421118e+01 3.358191155577627263e-01 0.000000000000000000e+00
2.092702405529136200e+01 3.355555766294606723e-01 0.000000000000000000e+00
2.146010476089311680e+01 3.354285788459167028e-01 0.000000000000000000e+00
2.202654002769749653e+01 3.361138660487537067e-01 0.000000000000000000e+00
2.270394077327118865e+01 3.341538728601729513e-01 0.000000000000000000e+00
2.331973812157574244e+01 3.342456761397935572e-01 0.000000000000000000e+00
2.398735982790861598e+01 3.328311921432420273e-01 0.000000000000000000e+00
2.465515263619948882e+01 3.318413755180956715e-01 0.000000000000000000e+00
2.513579750669830659e+01 3.313193057854319501e-01 0.000000000000000000e+00
2.556874468435235670e+01 3.315896554591568068e-01 0.000000000000000000e+00
2.612758220157047973e+01 3.291302765647743933e-01 0.000000000000000000e+00
2.666515378013422577e+01 3.292876843541948095e-01 0.000000000000000000e+00
2.719524555446311354e+01 3.294271268969175548e-01 0.000000000000000000e+00
2.775897086545241521e+01 3.293464610011311300e-01 0.000000000000000000e+00
2.821838742577162762e+01 3.296628720291755466e-01 0.000000000000000000e+00
2.910686987193997055e+01 3.295122395799627846e-01 0.000000000000000000e+00
3.000598343774571930e+01 3.304627349319507190e-01 0.000000000000000000e+00
3.055369688867018496e+01 3.306851383017299084e-01 0.000000000000000000e+00
3.132660610227726039e+01 3.311134178771653058e-01 0.000000000000000000e+00
3.208185117742112169e+01 3.313423329729486833e-01 0.000000000000000000e+00
3.256730425754875569e+01 3.318985470161366358e-01 0.000000000000000000e+00
3.304433731833321275e+01 3.320076472929170408e-01 0.000000000000000000e+00
3.343319093492502958e+01 3.309666755288628304e-01 0.000000000000000000e+00
3.382973169765019605e+01 3.322895754331177121e-01 0.000000000000000000e+00
3.447416414534995965e+01 3.316314784214958178e-01 0.000000000000000000e+00
3.527293967702631505e+01 3.310415773910126980e-01 0.000000000000000000e+00
3.590866090932379961e+01 3.313185044477095498e-01 0.000000000000000000e+00
3.665213664611406585e+01 3.304659649297608248e-01 0.000000000000000000e+00
3.770770750858445552e+01 3.308216625216869322e-01 0.000000000000000000e+00
3.864984232176654899e+01 3.302471440463479180e-01 0.000000000000000000e+00
3.937016135651108328e+01 3.302974550508215312e-01 0.000000000000000000e+00
