# r	p	err_p
2.488282535649688487e+00 1.313728424623366309e-01 0.000000000000000000e+00
3.512059255948368541e+00 2.155610972568578476e-01 0.000000000000000000e+00
4.309028598618138695e+00 2.443043023081908349e-01 0.000000000000000000e+00
4.958362347358583833e+00 2.652335099897987214e-01 0.000000000000000000e+00
5.558710278247257719e+00 2.952312603627904597e-01 0.000000000000000000e+00
5.978361126016218385e+00 2.870052182766959503e-01 0.000000000000000000e+00
6.596108789863037281e+00 3.381694071084725972e-01 0.000000000000000000e+00
7.425804849842527311e+00 3.582244027017036925e-01 0.000000000000000000e+00
7.978664967188771051e+00 3.627003792667509718e-01 0.000000000000000000e+00
8.367661651745159190e+00 3.581721679947343917e-01 0.000000000000000000e+00
8.908935704333837080e+00 3.625744734413023362e-01 0.000000000000000000e+00
9.638283378907168242e+00 3.732063521523774074e-01 0.000000000000000000e+00
1.025241579598492692e+01 3.554073767028832487e-01 0.000000000000000000e+00
1.086085221382767863e+01 3.604053544757890304e-01 0.000000000000000000e+00
1.147513829265859364e+01 3.483161286350483499e-01 0.000000000000000000e+00
1.208614484943102596e+01 3.406673658608775357e-01 0.000000000000000000e+00
1.265039931798267325e+01 3.394530133695828344e-01 0.000000000000000000e+00
1.321008201044531383e+01 3.357552783719108258e-01 0.000000000000000000e+00
1.396473528360635719e+01 3.315427751449124827e-01 0.000000000000000000e+00
1.448149520083638997e+01 3.257367403761824987e-01 0.000000000000000000e+00
1.489226992732005250e+01 3.269615002628965539e-01 0.000000000000000000e+00
1.525207810378857332e+01 3.251658296219084865e-01 0.000000000000000000e+00
1.569630320863061179e+01 3.287554500517374523e-01 0.000000000000000000e+00
1.619382654531241528e+01 3.266992739254537259e-01 0.000000000000000000e+00
1.676383994540879030e+01 3.272299465823167441e-01 0.000000000000000000e+00
1.747930147288548852e+01 3.293634472297333748e-01 0.000000000000000000e+00
1.814267177578468804e+01 3.321664731876575183e-01 0.000000000000000000e+00
1.868277542478433872e+01 3.334797113912624233e-01 0.000000000000000000e+00
1.920514157664795718e+01 3.352909534283255444e-01 0.000000000000000000e+00
1.965553975608434101e+01 3.355223308247741731e-01 0.000000000000000000e+00
2.001842873683546031e+01 3.372119728678756312e-01 0.000000000000000000e+00
2.049311320930339164e+01 3.395758253305835583e-01 0.000000000000000000e+00
2.092423926775572696e+01 3.376678447508609793e-01 0.000000000000000000e+00
2.146024146930724896e+01 3.380959031471587051e-01 0.000000000000000000e+00
2.203109864836238430e+01 3.387191596598208565e-01 0.000000000000000000e+00
2.270590346594515196e+01 3.382116617635965716e-01 0.000000000000000000e+00
2.332307498935740853e+01 3.370401128584877837e-01 0.000000000000000000e+00
2.399125569853642048e+01 3.357662973890775393e-01 0.000000000000000000e+00
2.466042646583358788e+01 3.342431308043828930e-01 0.000000000000000000e+00
2.513922070810700049e+01 3.330581657675331098e-01 0.000000000000000000e+00
2.556886934580180437e+01 3.341462815436189171e-01 0.000000000000000000e+00
2.612773913797350289e+01 3.321223410192094549e-01 0.000000000000000000e+00
2.666296007827075343e+01 3.318065326317397035e-01 0.000000000000000000e+00
2.719372987437353473e+01 3.311939770593086418e-01 0.000000000000000000e+00
2.775611538743967088e+01 3.312172671004602331e-01 0.000000000000000000e+00
2.821819637078812093e+01 3.313635209539766979e-01 0.000000000000000000e+00
2.911416469606787061e+01 3.315651181056159524e-01 0.000000000000000000e+00
3.000594543771625311e+01 3.330390125396655576e-01 0.000000000000000000e+00
3.055166551660839147e+01 3.323644280840366561e-01 0.000000000000000000e+00
3.117553842019210109e+01 3.338817652545347792e-01 0.000000000000000000e+00
3.163315976245431926e+01 3.336043476062249269e-01 0.000000000000000000e+00
3.208495927787872404e+01 3.335390641060521633e-01 0.000000000000000000e+00
3.256989319338707389e+01 3.351656748729429092e-01 0.000000000000000000e+00
3.304519231225758347e+01 3.343551009607368951e-01 0.000000000000000000e+00
3.343457759404036267e+01 3.335867694974445907e-01 0.000000000000000000e+00
3.383181578890268781e+01 3.347628404441194139e-01 0.000000000000000000e+00
3.447039357228221235e+01 3.340970306739513562e-01 0.000000000000000000e+00
3.526893090326354496e+01 3.339646194958254544e-01 0.000000000000000000e+00
3.590612905056586612e+01 3.335024898606692156e-01 0.000000000000000000e+00
3.665511618223096235e+01 3.331402282021937444e-01 0.000000000000000000e+00
3.771489694258120551e+01 3.325839897553222180e-01 0.000000000000000000e+00
3.865208856286515982e+01 3.324847189467933228e-01 0.000000000000000000e+00
3.937186085066001340e+01 3.324614478323192346e-01 0.000000000000000000e+00
